time_ns,ax,ay,az,wx,wy,wz
1765228105416410604,-11.58,-4.808,-4.546,0.373906,0.07252,0.112462
1765228105440666527,-8.681,-5.281,-2.684,0.181501,0.167505,-0.144505
1765228105465997036,-8.368,-1.244,-1.658,0.268667,0.14643,-0.118742
1765228105491144085,-7.509,-2.683,-6.452,-0.196256,-0.052618,0.205045
1765228105515554925,-11.066,-2.735,-8.444,0.251767,0.106824,-0.356684
1765228105540853642,-5.558,-9.951,-9.959,0.229702,0.659007,-0.318937
1765228105565366607,-8.209,-3.233,-3.438,-0.041143,0.135774,-0.160532
1765228105590479365,-3.958,-3.781,-2.229,-0.336002,-0.098803,-0.053446
1765228105615219414,-6.965,-5.905,-11.647,-0.684918,0.115769,0.18265
1765228105640431756,-7.343,-6.447,-1.861,0.194159,0.263265,-0.054893
1765228105665336013,-14.329,-5.386,6.249,0.912543,0.061099,-0.234316
1765228105690987356,-7.1,-1.93,10.422,0.577796,0.18744,-0.645392
1765228105714971653,-13.399,-9.312,3.746,0.141817,-0.011557,0.19269
1765228105739987869,-7.54,-2.192,-7.423,0.171053,0.35647,0.149183
1765228105765465711,-4.945,-4.026,-1.346,-0.220017,-0.450347,0.005576
1765228105790485761,-8.593,-3.558,-3.475,0.380892,-0.045836,-0.016226
1765228105815575686,-8.341,-1.454,-0.219,-0.299703,-0.045012,0.018991
1765228105840061234,-11.815,-4.965,-14.855,-0.169638,-0.206424,0.057563
1765228105865581784,-3.924,-0.198,-5.905,0.419542,0.273936,-0.340287
1765228105890034458,-12.019,-0.455,-0.772,0.211651,-0.100367,0.134939
1765228105914979632,-3.271,-3.575,-9.403,0.128163,0.203205,-0.07965
1765228105940316307,-2.609,-4.602,-1.688,-0.778439,-0.542581,0.195705
1765228105965738941,-7.927,-3.648,-5.85,0.127993,0.199047,-0.111349
1765228105990294031,-8.063,-6.483,-5.214,-0.515667,-0.25708,0.269583
1765228106015637623,-11.593,-8.033,-2.94,-0.111144,0.168402,0.126582
1765228106040714964,-5.603,-2.009,-4.207,-0.117152,0.245158,-0.080185
1765228106066207098,0.793,1.199,-0.557,0.753016,0.164551,-0.135818
1765228106090614313,-15.975,-4.842,2.137,-0.556337,0.320216,-0.127248
1765228106116155864,-9.479,-9.633,-15.115,0.604429,0.687145,0.037861
1765228106140540412,-7.827,-10.736,-10.339,-0.191394,-0.01203,0.3277
1765228106165688670,-11.311,-7.887,-13.525,0.158964,0.03424,0.68919
1765228106191058720,-7.995,-5.581,-3.918,0.785714,0.242892,-0.022843
1765228106215257018,-6.325,-1.172,-2.022,-0.095554,-0.147021,-0.199238
1765228106240672985,-5.577,-5.5,-4.595,-0.060945,0.039893,0.172018
1765228106265115617,-1.438,0.355,-0.342,-0.207124,-0.030801,0.184792
1765228106290501500,-4.608,-3.106,-9.682,-0.427008,0.070602,-0.05785
1765228106315493758,-4.695,-1.215,2.383,0.405685,0.024327,0.017052
1765228106340004348,-10.323,-3.758,1.2,-0.20568,-0.219579,0.162194
1765228106365330232,-7.297,-5.362,-6.899,-0.030001,0.257944,-0.112497
1765228106389883822,-4.317,-0.24,0.504,0.187384,-0.180008,-0.081437
1765228106415214497,-3.25,-5.623,-4.875,0.126166,0.092332,0.170232
1765228106441290674,-7.254,-3.795,-11.116,-0.299826,0.012027,-0.136333
1765228106465030096,-5.015,-0.321,0.054,-0.226626,-0.253134,0.174338
1765228106490146104,-14.704,-8.339,-8.556,-0.569375,0.189653,0.003347
1765228106514739111,-10.784,-10.063,-12.32,-0.139584,0.234706,0.093637
1765228106539988619,-7.364,-6.003,-2.044,-0.084173,0.155468,-0.263524
1765228106565125002,-3.777,-4.846,-4.81,0.117079,0.059248,-0.123686
1765228106589603050,-7.924,-4.872,-3.593,0.064986,-0.231859,0.012444
1765228106615005309,-6.069,-5.847,-5.822,0.236503,0.093425,0.15529
1765228106639577441,-4.027,-0.07,-4.9,0.216056,0.116998,-0.19443
1765228106666060077,-5.777,-3.295,-4.782,0.312994,-0.294225,0.146214
1765228106690354291,-6.672,-4.215,-1.746,-0.483107,0.005159,-0.37189
1765228106715977050,-7.663,-3.2,3.321,-0.366664,-0.340598,0.152013
1765228106740225807,-7.057,-1.158,0.296,-0.307442,-0.033027,-0.041
1765228106765948149,-8.74,-4.611,-2.135,-0.514156,0.134938,-0.165253
1765228106789598780,-13.466,-4.2,-8.547,0.220587,-0.343075,0.200221
1765228106816322041,-10.822,-5.512,-11.997,0.29209,0.197296,-0.097549
1765228106840694589,-6.076,-2.353,-3.66,0.699616,0.414753,-0.207712
1765228106866015347,-3.147,-2.06,7.97,0.320559,-0.117392,-0.18749
1765228106890456854,-2.046,-0.901,-1.181,-0.455477,-0.169343,-0.062697
1765228106915426903,-5.053,-1.11,10.422,0.393801,-0.053135,-0.511163
1765228106940549953,-3.887,0.127,-4.858,-0.00028,-0.341317,-0.306572
1765228106965161002,-11.688,-2.653,2.238,-0.4948,0.118409,-0.226356
1765228106991054303,-5.445,0.985,-8.837,0.264343,-0.501556,0.06745
1765228107015383643,-17.461,-2.187,-10.219,-0.542745,-0.061959,0.1829
1765228107040421901,-3.691,-2.874,1.635,1.369143,0.749593,-0.694093
1765228107065327908,-1.583,0.325,5.906,0.072186,-1.002195,0.006882
1765228107090231208,-7.254,-5.26,1.245,-0.90186,-0.308778,0.186817
1765228107115257132,-4.746,-1.145,-12.103,-0.045142,-0.018269,0.009765
1765228107140671808,-4.371,-3.902,-8.628,0.030035,0.02536,-0.07842
1765228107165201731,-9.295,-2.203,-2.893,-0.282615,-0.199121,0.006606
1765228107190460448,-10.637,-4.398,-3.965,-0.323853,-0.018382,0.112609
1765228107215933207,-13.999,-1.562,-12.093,-0.399847,-0.127202,0.020878
1765228107240421380,-11.005,-8.245,-3.476,-0.208377,0.348295,-0.429211
1765228107265218887,-7.704,-0.395,1.259,0.167643,-0.040038,-0.147222
1765228107290106312,-7.952,-4.859,-6.117,0.491914,0.11963,0.032749
1765228107315480070,-6.711,0.095,-1.172,-0.155057,-0.046929,0.011735
1765228107340583828,-7.508,-7.293,-8.129,-0.278476,0.099173,-0.155497
1765228107365576919,-8.335,1.019,0.324,0.099127,-0.036332,-0.054199
1765228107390311552,-8.057,-2.299,-8.249,0.318957,0.031969,0.053452
1765228107414636183,-7.529,-4.092,-4.706,-0.100255,0.193617,-0.277251
1765228107440455359,-9.571,-4.992,-5.531,0.204645,0.02882,-0.071586
1765228107465902993,-7.686,-2.13,-5.661,0.172059,-0.041188,0.002901
1765228107491444669,-9.58,-3.478,-6.943,0.063822,0.028809,-0.021658
1765228107516143134,-9.994,-3.563,-3.817,-0.150288,0.050158,-0.095001
1765228107540359140,-6.422,-2.628,-4.218,0.300679,0.038224,0.019194
1765228107565704024,-8.684,-2.474,-4.026,-0.070549,0.072323,0.031056
1765228107590702448,-6.236,-3.383,-6.378,0.110942,0.074334,-0.005321
1765228107615439997,-6.611,-3.396,-5.173,-0.074318,-0.020349,-0.017492
1765228107640459214,-9.203,-3.361,-5.172,0.036147,-0.08702,-0.075738
1765228107665272971,-8.109,-4.481,-4.317,-0.047751,-0.103846,-0.099145
1765228107691023939,-8.415,-3.284,-4.338,-0.03305,-0.062027,0.022512
1765228107715344237,-9.265,-3.823,-4.863,-0.055563,0.02269,0.100084
1765228107740493578,-8.121,-2.147,-4.419,0.167408,0.104389,0.088653
1765228107765543961,-7.751,-3.158,-5.649,-0.055957,7.4e-05,0.008082
1765228107790096843,-7.837,-3.11,-3.429,0.189826,0.021039,-0.097049
1765228107815942603,-8.211,-3.607,-4.376,0.047097,-0.016215,-0.002592
1765228107840907152,-8.354,-3.739,-4.793,-0.007317,0.060821,0.055761
1765228107865623451,-7.895,-3.146,-4.881,0.093224,0.061243,0.071495
1765228107890708792,-7.685,-3.29,-5.182,0.070621,0.036451,0.038802
1765228107914934507,-8.246,-3.414,-4.666,0.057131,0.023202,0.04402
1765228107940924517,-7.918,-3.496,-4.865,0.104096,0.035177,0.059177
1765228107965405898,-7.604,-3.848,-5.093,0.137237,0.074235,0.068756
1765228107989965322,-7.677,-3.889,-5.47,0.169693,0.139137,0.125552
1765228108015079413,-7.213,-3.445,-6.198,0.141053,0.122074,0.198828
1765228108039962546,-7.438,-3.499,-5.72,0.320784,0.126659,0.197916
1765228108065304430,-7.726,-4.246,-5.239,0.277682,0.142979,0.298845
1765228108090256979,-3.274,-5.187,0.152,0.581506,0.124363,0.091883
1765228108114988861,-7.995,-1.589,-2.072,0.775562,0.370614,-0.006725
1765228108140154453,-10.044,0.041,-8.916,0.080084,-0.095796,0.634998
1765228108165701253,-3.623,-4.15,-5.551,1.099181,0.345901,0.579251
1765228108190539428,-7.184,0.9,-2.518,0.126532,0.330358,-0.074469
1765228108215501394,-9.026,-5.749,-6.524,0.257192,0.252905,0.266061
1765228108241182653,-8.575,-5.241,-8.409,0.765314,0.168844,0.537016
1765228108265980494,-6.188,-3.375,-6.196,0.801406,0.324704,0.071411
1765228108290313042,-7.475,-1.974,-3.681,0.595785,0.353571,0.301273
1765228108316521677,-10.016,0.65,-9.339,0.724541,0.39049,0.39429
1765228108340198099,-7.23,-7.699,-5.762,0.430632,0.276121,0.488787
1765228108365590399,-5.531,-3.751,-7.6,0.854959,0.118912,0.52117
1765228108390712324,-8.792,-3.498,-8.404,0.77538,0.422417,0.486469
1765228108415335998,-8.125,-2.881,-8.733,1.223454,0.494785,0.404194
1765228108441266049,-7.763,-2.108,-3.49,1.070844,0.425405,0.442347
1765228108465708181,-7.975,-4.509,-7.328,0.90664,0.491598,0.486928
1765228108491294315,-9.824,-0.359,-10.496,0.876494,0.540866,0.441827
1765228108515591654,-11.954,-3.509,-8.048,1.004702,0.384987,0.737008
1765228108541101413,-6.694,-4.404,-5.424,2.023765,0.552722,0.693067
1765228108566169921,-9.993,-5.472,-9.932,0.906497,0.597762,0.512532
1765228108590606928,-4.313,0.815,-7.905,2.268424,0.411126,0.506688
1765228108615946686,-7.01,-1.135,4.936,0.585264,0.471459,0.263997
1765228108640947903,-5.703,-1.724,-4.078,1.245962,0.378913,0.85847
1765228108665845077,-9.052,-2.981,-9.164,1.702608,0.622526,0.778382
1765228108691128710,-7.366,3.519,5.088,1.266553,0.305532,0.58332
1765228108715953176,-2.943,1.095,-2.932,1.479099,0.323728,0.780839
1765228108741002392,-8.338,-0.109,1.058,1.02403,0.486144,0.769401
1765228108766047775,-4.791,-3.563,-3.669,1.411866,0.470521,0.858907
1765228108790376782,-12.97,-7.556,-8.974,0.856567,0.581568,0.882648
1765228108815177289,-4.469,-3.335,-4.215,1.26304,0.364348,0.923082
1765228108840456631,-5.028,-0.676,-1.821,1.504581,0.661236,0.654713
1765228108865478847,-5.43,-4.686,0.255,1.05004,0.651942,0.534939
1765228108890549564,-6.718,-0.777,-2.677,1.415606,0.432175,0.731374
1765228108914737403,-5.988,1.178,-0.745,1.61803,0.51902,0.741762
1765228108939735994,-10.351,-5.188,-6.317,1.449253,0.763903,0.415388
1765228108965801921,-5.496,-3.061,-2.74,1.132295,0.341698,0.991846
1765228108989816843,-8.766,-1.012,-4.383,1.558092,0.530011,0.425495
1765228109015422769,-9.094,-2.211,-2.443,0.876642,0.558629,0.678882
1765228109040270652,-14.232,-7.031,-11.557,0.919814,0.372979,0.859849
1765228109065617327,-11.59,-8.536,-11.448,1.423816,0.640704,0.65946
1765228109090842377,-9.858,-4.214,-5.565,0.96587,0.37165,0.697113
1765228109115578218,-3.362,-1.092,-1.402,1.195499,0.684227,0.404618
1765228109140578475,-12.051,-3.601,-4.07,0.942823,0.552499,0.404215
1765228109165701608,-5.972,-1.371,-2.761,1.174312,0.601093,0.053349
1765228109190928700,-6.705,-6.861,-3.28,0.634368,0.336499,0.648284
1765228109215488665,-9.408,-3.375,-1.077,0.9716,0.205235,0.595907
1765228109240306923,-7.353,1.28,-2.027,1.042433,0.329279,0.32002
1765228109265652640,-11.128,-3.885,-3.918,0.838992,0.46689,0.331709
1765228109290476481,-9.501,-3.678,-4.414,0.455555,0.282774,0.144452
1765228109315466530,-5.871,-0.826,-2.579,0.90178,0.284344,0.136224
1765228109340826247,-10.608,-6.488,-2.18,0.622947,0.35237,0.320581
1765228109365415004,-9.808,-3.341,1.161,0.296755,0.201559,0.214063
1765228109390438095,-6.272,-1.509,-4.42,0.517923,0.153232,0.216313
1765228109415343020,-9.326,-6.283,-5.484,0.150143,0.246717,0.284796
1765228109440351861,-8.862,-3.714,-4.311,0.229982,-0.028794,0.190175
1765228109465119951,-8.164,-3.287,-5.762,0.218538,0.054205,0.03979
1765228109489916334,-8.637,-4.8,-3.414,0.153845,-0.004643,0.111468
1765228109514874633,-7.069,-3.84,-3.234,0.191084,0.04041,0.078225
1765228109539634849,-8.418,-4.83,-2.777,0.038556,0.089939,0.132206
1765228109564712149,-6.551,-3.549,-5.785,0.131701,0.097973,0.165628
1765228109589722573,-6.778,-4.042,-4.846,0.170686,0.086987,0.079789
1765228109614660956,-7.443,-4.323,-5.43,0.085732,0.059421,0.049073
1765228109639959548,-6.272,-3.339,-4.464,0.074592,0.034582,0.016011
1765228109665602932,-7.541,-4.666,-5.58,0.093361,0.074109,0.024193
1765228109690530315,-5.355,-4.614,-6.518,0.240573,0.030924,0.193093
1765228109714844029,-9.012,-6.254,-6.398,0.186118,0.106916,0.247469
1765228109740471955,-6.281,-4.898,-4.17,0.27369,0.026932,0.045749
1765228109765449380,-5.373,-1.173,-7.113,-0.081789,0.116798,-0.040219
1765228109789998470,-9.002,-5.217,-6.743,0.296762,0.03594,0.013508
1765228109815961980,-7.733,-4.463,-4.212,-0.379613,-0.074662,0.015521
1765228109840653112,-8.957,-4.226,-3.304,-0.005853,0.019894,-0.013014
1765228109865613953,-10.1,-2.131,-3.593,0.178687,0.023283,-0.098423
1765228109891056962,-10.925,-6.781,-5.355,0.021891,-0.183411,0.189976
1765228109916286428,-7.019,-3.316,-1.722,0.278568,0.000344,0.122611
1765228109940840269,-4.369,-5.67,-1.496,0.146349,-0.1167,0.220643
1765228109966182444,-5.225,-2.768,-2.566,0.339128,-0.091217,-0.112971
1765228109990503742,-3.059,-6.239,-9.86,-0.001206,-0.11227,0.170544
1765228110015730250,-11.152,-3.885,-6.676,0.734042,0.238827,0.145357
1765228110040720175,-11.469,-4.797,-11.015,-0.043515,0.246474,-0.161067
1765228110065593266,-12.938,-9.323,-5.682,-0.407357,0.260141,0.114541
1765228110090429648,-9.128,-3.281,-7.913,0.309454,-0.308876,-0.076517
1765228110115534698,-11.082,-7.577,-7.372,0.120339,0.623309,-0.017672
1765228110140280039,-7.691,-0.783,-6.119,0.457821,0.198894,-0.261676
1765228110164981171,-1.367,-0.892,-2.527,-0.105927,0.026142,-0.072032
1765228110190451388,-7.682,-0.623,-7.762,0.927218,0.46775,-0.000253
1765228110215203479,-5.425,-0.065,-0.154,0.683275,0.092833,-0.279345
1765228110239945278,-8.432,-3.642,5.582,0.055883,0.116793,0.122668
1765228110264950994,-3.158,-5.113,-10.696,0.332202,0.106862,-0.04423
1765228110290484878,-1.142,1.418,0.087,0.241024,-0.231478,-0.163495
1765228110315951803,-2.429,-5.397,-7.489,-0.157535,0.191306,0.010861
1765228110339809726,-2.207,-3.165,1.366,0.094202,-0.136966,0.188347
1765228110366194153,-5.873,-5.035,-9.401,0.015506,-0.099268,0.311112
1765228110390892535,-8.012,-4.285,-11.142,0.183048,-0.324992,-0.048507
1765228110414863833,-2.885,0.51,-10.858,0.36366,0.09068,-0.088893
1765228110440280216,-7.186,-1.607,-5.754,-0.840697,-0.161965,0.002797
1765228110465164849,-13.084,-7.605,-12.117,-0.007495,0.009577,0.18983
1765228110490673816,-5.052,-9.365,-12.12,-0.032529,0.224342,0.16069
1765228110516216034,-0.18,0.344,-7.438,-0.390762,-0.527986,0.148542
1765228110539658122,-13.552,-10.678,-14.514,-0.521966,-0.022671,0.439678
1765228110566076716,-3.229,-6.386,-4.134,-0.119474,-0.178027,0.040012
1765228110589530929,-2.499,-0.251,-0.794,-0.050727,-0.213129,-0.030164
1765228110615810064,-10.217,-5.481,-12.392,0.336529,0.083902,0.364633
1765228110640847906,-12.302,-8.895,-6.162,-0.213705,0.260713,0.119681
1765228110665615705,-8.404,-3.118,-2.129,0.13072,0.259516,-0.056495
1765228110690689046,-5.917,-4.782,-12.019,-0.034164,0.070862,-0.289373
1765228110715204636,-7.491,-1.415,5.373,-0.010642,-0.030331,-0.150447
1765228110740869104,-3.119,-3.165,2.132,-0.0534,-0.075568,-0.184682
1765228110765621236,-0.001,0.825,-3.976,0.093424,-0.215541,0.048357
1765228110790313743,-10.878,-1.253,-5.202,-0.034526,0.210352,0.016364
1765228110815525710,-6.333,-3.59,-5.119,-0.329597,0.158215,-0.215375
1765228110840643343,-4.731,-2.785,-4.232,-0.210909,-0.259401,0.118536
1765228110866061560,-15.047,-7.715,-30.12,0.085323,0.374557,0.528113
1765228110891089401,-7.966,-2.387,2.285,0.476666,0.461052,0.059804
1765228110915275033,-7.868,-2.001,-3.133,0.382441,0.104522,-0.074973
1765228110940399374,-2.869,-2.425,-6.295,-0.08028,-0.268603,0.250146
1765228110964931423,-21.419,-8.611,-18.627,-0.509871,-0.178943,0.554647
1765228110990314806,-7.156,-6.69,-9.777,0.179252,-0.061805,-0.016002
1765228111015327856,-4.76,3.601,0.947,0.49174,-0.420241,-0.705529
1765228111040441489,-5.133,-0.807,-2.586,-0.131173,-0.149529,0.036342
1765228111066059706,-3.828,-6.276,-8.446,-0.310567,-0.2335,0.37535
1765228111090209088,-11.663,-2.681,-7.159,0.472124,0.222899,0.054053
1765228111115541138,-9.962,-4.743,-1.086,-0.007796,0.227504,-0.065667
1765228111140157395,-11.262,-4.244,-6.0,0.016904,0.217469,-0.379869
1765228111165284778,-8.826,-1.285,-5.341,-0.057074,-0.144312,-0.137049
1765228111190563870,-10.625,-7.345,-5.024,-0.217686,-0.155914,0.526459
1765228111215580294,-11.052,-1.353,-5.746,0.23993,0.129103,0.006638
1765228111240036509,-4.17,-5.59,-9.585,-0.144938,-0.123007,0.034342
1765228111266494895,-1.361,1.312,1.364,0.673472,-0.314557,-0.081205
1765228111290141025,-12.499,-4.874,-1.427,-0.235467,-0.268751,0.197512
1765228111316091160,-3.616,-0.418,-4.016,0.291443,-0.630017,0.004279
1765228111339550707,4.376,3.996,-4.067,-0.053214,-0.348158,-0.205719
1765228111365993342,-4.808,0.08,14.475,-2.172104,-0.959906,-0.24126
1765228111391227309,-12.573,-6.3,4.509,-0.094767,0.181839,0.166872
1765228111415456857,-13.246,-4.259,-11.03,0.546117,0.186156,-0.129126
1765228111440858991,-13.635,-4.405,-5.446,-0.205302,0.188285,0.685789
1765228111465230289,-9.978,-9.954,-10.381,-0.722153,-0.40638,0.248075
1765228111490721131,-9.835,-3.234,-8.885,0.245376,-0.406804,-0.056315
1765228111515692097,-12.911,-7.426,-8.751,-0.021053,0.369344,-0.037306
1765228111540363521,-10.466,-6.728,-3.116,0.539217,0.533893,0.027621
1765228111565677530,-8.122,-5.947,-3.421,-0.500496,-0.063219,0.172959
1765228111590142412,-4.676,1.598,-19.695,1.270118,-0.293614,-0.085494
1765228111616563922,-8.182,-0.555,-0.866,0.431752,0.123169,-0.478141
1765228111641343138,-12.025,-5.894,1.05,-0.014278,0.273817,0.226965
1765228111665545394,-5.187,-0.011,-12.523,-0.278881,-0.377538,0.154789
1765228111690874861,-16.031,-6.205,-11.745,0.52721,0.293849,0.560512
1765228111715027284,-6.416,-8.23,-5.872,0.036818,-4.6e-05,0.31366
1765228111740267126,-4.062,2.708,-0.018,0.34998,0.050233,-0.455428
1765228111765658009,-7.011,1.615,6.399,-0.682479,-0.62729,0.328499
1765228111790582642,-10.534,-8.024,-17.644,0.002009,-0.177755,0.269992
1765228111815871859,-4.761,-4.255,-4.421,-0.002051,-0.099819,0.252547
1765228111840254991,-11.132,-5.722,-4.398,-0.130406,-0.172263,-0.022455
1765228111865579582,-6.017,-5.019,-3.048,0.038601,0.166375,-0.280023
1765228111890693049,-10.635,-3.124,-11.036,0.786815,0.181243,0.179993
1765228111915314098,-9.778,0.639,0.493,-0.298882,-0.252662,0.072423
1765228111940505564,-19.176,-1.221,-6.672,-0.07353,0.090286,0.148829
1765228111965070988,-6.662,2.713,-7.239,0.07037,-0.482922,0.296962
1765228111990348996,-3.347,-6.817,-13.084,-0.354201,-0.058833,0.193355
1765228112016489048,-5.232,-0.183,-2.935,0.180538,-0.333819,-0.06551
1765228112040331720,-4.695,1.109,-3.429,0.81948,0.192008,-0.704971
1765228112066270647,-12.536,-8.284,-2.731,-0.609106,-0.029209,0.059098
1765228112090848987,-9.285,-2.662,-6.976,0.30428,0.066775,0.010766
1765228112116321038,-8.247,-6.214,-3.786,0.059111,0.388424,0.020326
1765228112139998918,-5.145,0.306,-1.523,-0.062157,-0.079677,0.177654
1765228112165481302,-13.649,-9.96,-27.394,-0.354336,0.08955,0.442758
1765228112191205186,-1.783,0.036,1.155,0.169568,-0.048758,-0.113181
1765228112215560943,-19.2,-3.776,-20.733,-0.25868,0.080262,-0.074877
1765228112240684868,-9.002,-7.691,1.628,0.131824,0.541645,-0.200556
1765228112265998043,-6.804,-10.055,-6.205,-0.643368,-0.150603,-0.21848
1765228112291130426,-4.382,-6.765,-6.413,-1.368999,0.23753,0.105242
1765228112316247392,-3.624,-2.853,8.364,-0.438126,-0.106212,0.370692
1765228112340476274,-12.607,-5.694,-1.781,0.198253,0.280691,-0.472122
1765228112366028991,-24.732,-5.174,-9.475,-0.852437,0.023921,0.254677
1765228112390070122,-14.089,-4.506,-18.523,0.59683,0.150714,0.046313
1765228112415064588,-15.634,-11.792,-2.691,-1.07451,0.467465,0.649308
1765228112440306222,-14.989,-3.866,-4.663,-0.122573,0.339154,-0.15074
1765228112465040021,-12.058,-7.555,-1.764,-0.321238,0.18044,-0.13114
1765228112489873528,-5.649,-2.509,-2.462,-0.227196,0.249807,-0.047221
1765228112514906120,-5.96,2.279,-5.333,0.447711,-0.004792,-0.365961
1765228112540270170,-3.999,-1.614,2.125,-0.433918,-0.322008,0.036591
1765228112564788843,-5.899,-1.525,-3.678,0.435853,-0.21682,-0.036472
1765228112590273727,-8.528,-6.17,-4.16,-0.216855,0.284135,0.127879
1765228112614781526,-8.724,-4.373,-3.439,0.173009,0.18949,0.018923
1765228112640311452,-7.04,1.069,-2.494,0.467995,0.294888,-0.364881
1765228112665282584,-9.341,-3.715,-13.373,0.186804,-0.175792,0.036244
